Event,Value,Key,KeyValue
ExitCode,1081,ExitCode_1081,This service runs in the same process as the service control manager. Therefore the service control manager cannot take action if this service's process terminates unexpectedly.
ExitCode,1082,ExitCode_1082,No recovery program has been configured for this service.
ExitCode,1083,ExitCode_1083,The executable program that this service is configured to run in does not implement the service.
ExitCode,1084,ExitCode_1084,This service cannot be started in Safe Mode
ExitCode,109,ExitCode_109,The pipe has been ended.
ExitCode,11,ExitCode_11,An attempt was made to load a program with an incorrect format.
ExitCode,110,ExitCode_110,The system cannot open the device or file specified.
ExitCode,1100,ExitCode_1100,The physical end of the tape has been reached.
ExitCode,11001,ExitCode_11001,No such host is known.
ExitCode,11002,ExitCode_11002,This is usually a temporary error during hostname resolution and means that the local server did not receive a response from an authoritative server.
ExitCode,11003,ExitCode_11003,A non-recoverable error occurred during a database lookup.
ExitCode,11004,ExitCode_11004,The requested name is valid but no data of the requested type was found.
ExitCode,11005,ExitCode_11005,At least one reserve has arrived.
ExitCode,11006,ExitCode_11006,At least one path has arrived.
ExitCode,11007,ExitCode_11007,There are no senders.
ExitCode,11008,ExitCode_11008,There are no receivers.
ExitCode,11009,ExitCode_11009,Reserve has been confirmed.
ExitCode,1101,ExitCode_1101,A tape access reached a filemark.
ExitCode,11010,ExitCode_11010,Error due to lack of resources.
ExitCode,11011,ExitCode_11011,Rejected for administrative reasons - bad credentials.
ExitCode,11012,ExitCode_11012,Unknown or conflicting style.
ExitCode,11013,ExitCode_11013,Problem with some part of the filterspec or providerspecific buffer in general.
ExitCode,11014,ExitCode_11014,Problem with some part of the flowspec.
ExitCode,11015,ExitCode_11015,General QOS error.
ExitCode,11016,ExitCode_11016,An invalid or unrecognized service type was found in the flowspec.
ExitCode,11017,ExitCode_11017,An invalid or inconsistent flowspec was found in the QOS structure.
ExitCode,11018,ExitCode_11018,Invalid QOS provider-specific buffer.
ExitCode,11019,ExitCode_11019,An invalid QOS filter style was used.
ExitCode,1102,ExitCode_1102,The beginning of the tape or a partition was encountered.
ExitCode,11020,ExitCode_11020,An invalid QOS filter type was used.
ExitCode,11021,ExitCode_11021,An incorrect number of QOS FILTERSPECs were specified in the FLOWDESCRIPTOR.
ExitCode,11022,ExitCode_11022,An object with an invalid ObjectLength field was specified in the QOS provider-specific buffer.
ExitCode,11023,ExitCode_11023,An incorrect number of flow descriptors was specified in the QOS structure.
ExitCode,11024,ExitCode_11024,An unrecognized object was found in the QOS provider-specific buffer.
ExitCode,11025,ExitCode_11025,An invalid policy object was found in the QOS provider-specific buffer.
ExitCode,11026,ExitCode_11026,An invalid QOS flow descriptor was found in the flow descriptor list.
ExitCode,11027,ExitCode_11027,An invalid or inconsistent flowspec was found in the QOS provider specific buffer.
ExitCode,11028,ExitCode_11028,An invalid FILTERSPEC was found in the QOS provider-specific buffer.
ExitCode,11029,ExitCode_11029,An invalid shape discard mode object was found in the QOS provider specific buffer.
ExitCode,1103,ExitCode_1103,A tape access reached the end of a set of files.
ExitCode,11030,ExitCode_11030,An invalid shaping rate object was found in the QOS provider-specific buffer.
ExitCode,11031,ExitCode_11031,A reserved policy element was found in the QOS provider-specific buffer.
ExitCode,11032,ExitCode_11032,No such host is known securely.
ExitCode,11033,ExitCode_11033,Name based IPSEC policy could not be added.
ExitCode,1104,ExitCode_1104,No more data is on the tape.
ExitCode,1105,ExitCode_1105,Tape could not be partitioned.
ExitCode,1106,ExitCode_1106,When accessing a new tape of a multivolume partition the current block size is incorrect.
ExitCode,1107,ExitCode_1107,Tape partition information could not be found when loading a tape.
ExitCode,1108,ExitCode_1108,Unable to lock the media eject mechanism.
ExitCode,1109,ExitCode_1109,Unable to unload the media.
ExitCode,111,ExitCode_111,The file name is too long.
ExitCode,1110,ExitCode_1110,The media in the drive may have changed.
ExitCode,1111,ExitCode_1111,The I/O bus was reset.
ExitCode,1112,ExitCode_1112,No media in drive.
ExitCode,1113,ExitCode_1113,No mapping for the Unicode character exists in the target multi-byte code page.
ExitCode,1114,ExitCode_1114,A dynamic link library (DLL) initialization routine failed.
ExitCode,1115,ExitCode_1115,A system shutdown is in progress.
ExitCode,1116,ExitCode_1116,Unable to abort the system shutdown because no shutdown was in progress.
ExitCode,1117,ExitCode_1117,The request could not be performed because of an I/O device error.
ExitCode,1118,ExitCode_1118,No serial device was successfully initialized. The serial driver will unload.
ExitCode,1119,ExitCode_1119,Unable to open a device that was sharing an interrupt request (IRQ) with other devices. At least one other device that uses that IRQ was already opened.
ExitCode,112,ExitCode_112,There is not enough space on the disk.
ExitCode,1120,ExitCode_1120,A serial I/O operation was completed by another write to the serial port. (The IOCTL_SERIAL_XOFF_COUNTER reached zero.)
ExitCode,1121,ExitCode_1121,A serial I/O operation completed because the timeout period expired. (The IOCTL_SERIAL_XOFF_COUNTER did not reach zero.)
ExitCode,1122,ExitCode_1122,No ID address mark was found on the floppy disk.
ExitCode,1123,ExitCode_1123,Mismatch between the floppy disk sector ID field and the floppy disk controller track address.
ExitCode,1124,ExitCode_1124,The floppy disk controller reported an error that is not recognized by the floppy disk driver.
ExitCode,1125,ExitCode_1125,The floppy disk controller returned inconsistent results in its registers.
ExitCode,1126,ExitCode_1126,While accessing the hard disk a recalibrate operation failed even after retries.
ExitCode,1127,ExitCode_1127,While accessing the hard disk a disk operation failed even after retries.
ExitCode,1128,ExitCode_1128,While accessing the hard disk a disk controller reset was needed but even that failed.
ExitCode,1129,ExitCode_1129,Physical end of tape encountered.
ExitCode,113,ExitCode_113,No more internal file identifiers available.
ExitCode,1130,ExitCode_1130,Not enough server storage is available to process this command.
ExitCode,1131,ExitCode_1131,A potential deadlock condition has been detected.
ExitCode,1132,ExitCode_1132,The base address or the file offset specified does not have the proper alignment.
ExitCode,114,ExitCode_114,The target internal file identifier is incorrect.
ExitCode,1140,ExitCode_1140,An attempt to change the system power state was vetoed by another application or driver.
ExitCode,1141,ExitCode_1141,The system BIOS failed an attempt to change the system power state.
ExitCode,1142,ExitCode_1142,An attempt was made to create more links on a file than the file system supports.
ExitCode,1150,ExitCode_1150,The specified program requires a newer version of Windows.
ExitCode,1151,ExitCode_1151,The specified program is not a Windows or MS-DOS program.
ExitCode,1152,ExitCode_1152,Cannot start more than one instance of the specified program.
ExitCode,1153,ExitCode_1153,The specified program was written for an earlier version of Windows.
ExitCode,1154,ExitCode_1154,One of the library files needed to run this application is damaged.
ExitCode,1155,ExitCode_1155,No application is associated with the specified file for this operation.
ExitCode,1156,ExitCode_1156,An error occurred in sending the command to the application.
ExitCode,1157,ExitCode_1157,One of the library files needed to run this application cannot be found.
ExitCode,1158,ExitCode_1158,The current process has used all of its system allowance of handles for Window Manager objects.
ExitCode,1159,ExitCode_1159,The message can be used only with synchronous operations.
ExitCode,1160,ExitCode_1160,The indicated source element has no media.
ExitCode,1161,ExitCode_1161,The indicated destination element already contains media.
ExitCode,1162,ExitCode_1162,The indicated element does not exist.
ExitCode,1163,ExitCode_1163,The indicated element is part of a magazine that is not present.
ExitCode,1164,ExitCode_1164,The indicated device requires reinitialization due to hardware errors.
ExitCode,1165,ExitCode_1165,The device has indicated that cleaning is required before further operations are attempted.
ExitCode,1166,ExitCode_1166,The device has indicated that its door is open.
ExitCode,1167,ExitCode_1167,The device is not connected.
ExitCode,1168,ExitCode_1168,Element not found.
ExitCode,1169,ExitCode_1169,There was no match for the specified key in the index.
ExitCode,117,ExitCode_117,The IOCTL call made by the application program is not correct.
ExitCode,1170,ExitCode_1170,The property set specified does not exist on the object.
ExitCode,1171,ExitCode_1171,The point passed to GetMouseMovePoints is not in the buffer.
ExitCode,1172,ExitCode_1172,The tracking (workstation) service is not running.
ExitCode,1173,ExitCode_1173,The Volume ID could not be found.
ExitCode,1175,ExitCode_1175,Unable to remove the file to be replaced.
ExitCode,1176,ExitCode_1176,Unable to move the replacement file to the file to be replaced. The file to be replaced has retained its original name.
ExitCode,1177,ExitCode_1177,Unable to move the replacement file to the file to be replaced. The file to be replaced has been renamed using the backup name.
ExitCode,1178,ExitCode_1178,The volume change journal is being deleted.
ExitCode,1179,ExitCode_1179,The volume change journal is not active.
ExitCode,118,ExitCode_118,The verify-on-write switch parameter value is not correct.
ExitCode,1180,ExitCode_1180,A file was found but it may not be the correct file.
ExitCode,1181,ExitCode_1181,The journal entry has been deleted from the journal.
ExitCode,119,ExitCode_119,The system does not support the command requested.
ExitCode,1190,ExitCode_1190,A system shutdown has already been scheduled.
ExitCode,1191,ExitCode_1191,The system shutdown cannot be initiated because there are other users logged on to the computer.
ExitCode,12,ExitCode_12,The access code is invalid.
ExitCode,120,ExitCode_120,This function is not supported on this system.
ExitCode,1200,ExitCode_1200,The specified device name is invalid.
ExitCode,1201,ExitCode_1201,The device is not currently connected but it is a remembered connection.
ExitCode,1202,ExitCode_1202,The local device name has a remembered connection to another network resource.
ExitCode,1203,ExitCode_1203,The network path was either typed incorrectly does not exist or the network provider is not currently available. Please try retyping the path or contact your network administrator.
ExitCode,1204,ExitCode_1204,The specified network provider name is invalid.
ExitCode,1205,ExitCode_1205,Unable to open the network connection profile.
ExitCode,1206,ExitCode_1206,The network connection profile is corrupted.
ExitCode,1207,ExitCode_1207,Cannot enumerate a noncontainer.
ExitCode,1208,ExitCode_1208,An extended error has occurred.
ExitCode,1209,ExitCode_1209,The format of the specified group name is invalid.
ExitCode,121,ExitCode_121,The semaphore timeout period has expired.
ExitCode,1210,ExitCode_1210,The format of the specified computer name is invalid.
ExitCode,1211,ExitCode_1211,The format of the specified event name is invalid.
ExitCode,1212,ExitCode_1212,The format of the specified domain name is invalid.
ExitCode,1213,ExitCode_1213,The format of the specified service name is invalid.
ExitCode,1214,ExitCode_1214,The format of the specified network name is invalid.
ExitCode,1215,ExitCode_1215,The format of the specified share name is invalid.
ExitCode,1216,ExitCode_1216,The format of the specified password is invalid.
ExitCode,1217,ExitCode_1217,The format of the specified message name is invalid.
ExitCode,1218,ExitCode_1218,The format of the specified message destination is invalid.
ExitCode,1219,ExitCode_1219,Multiple connections to a server or shared resource by the same user using more than one user name are not allowed. Disconnect all previous connections to the server or shared resource and try again.
ExitCode,122,ExitCode_122,The data area passed to a system call is too small.
ExitCode,1220,ExitCode_1220,An attempt was made to establish a session to a network server but there are already too many sessions established to that server.
ExitCode,1221,ExitCode_1221,The workgroup or domain name is already in use by another computer on the network.
ExitCode,1222,ExitCode_1222,The network is not present or not started.
ExitCode,1223,ExitCode_1223,The operation was canceled by the user.
ExitCode,1224,ExitCode_1224,The requested operation cannot be performed on a file with a user-mapped section open.
ExitCode,1225,ExitCode_1225,The remote computer refused the network connection.
ExitCode,1226,ExitCode_1226,The network connection was gracefully closed.
ExitCode,1227,ExitCode_1227,The network transport endpoint already has an address associated with it.
ExitCode,1228,ExitCode_1228,An address has not yet been associated with the network endpoint.
ExitCode,1229,ExitCode_1229,An operation was attempted on a nonexistent network connection.
ExitCode,123,ExitCode_123,The filename directory name or volume label syntax is incorrect.
ExitCode,1230,ExitCode_1230,An invalid operation was attempted on an active network connection.
ExitCode,1231,ExitCode_1231,The network location cannot be reached. For information about network troubleshooting see Windows Help.
ExitCode,1232,ExitCode_1232,The network location cannot be reached. For information about network troubleshooting see Windows Help.
ExitCode,1233,ExitCode_1233,The network location cannot be reached. For information about network troubleshooting see Windows Help.
ExitCode,1234,ExitCode_1234,No service is operating at the destination network endpoint on the remote system.
ExitCode,1235,ExitCode_1235,The request was aborted.
ExitCode,1236,ExitCode_1236,The network connection was aborted by the local system.
ExitCode,1237,ExitCode_1237,The operation could not be completed. A retry should be performed.
ExitCode,1238,ExitCode_1238,A connection to the server could not be made because the limit on the number of concurrent connections for this account has been reached.
ExitCode,1239,ExitCode_1239,Attempting to log in during an unauthorized time of day for this account.
ExitCode,124,ExitCode_124,The system call level is not correct.
ExitCode,1240,ExitCode_1240,The account is not authorized to log in from this station.
ExitCode,1241,ExitCode_1241,The network address could not be used for the operation requested.
ExitCode,1242,ExitCode_1242,The service is already registered.
ExitCode,1243,ExitCode_1243,The specified service does not exist.
